fold_idx,repeat_idx,compound_idx,y_true,y_pred,train_r2_fold,train_rmse_fold,train_mae_fold,cv_r2_fold,cv_rmse_fold,cv_mae_fold,best_hp_json
1,0,71,17.7,18.157738817727424,0.967875508682287,1.0517209685154456,0.7824001124158091,0.8628734245337613,2.283268904658504,1.661998102665973,"{""est__alpha"": 8.286427728546842}"
1,0,72,25.6,24.365367841173324,0.967875508682287,1.0517209685154456,0.7824001124158091,0.8628734245337613,2.283268904658504,1.661998102665973,"{""est__alpha"": 8.286427728546842}"
1,0,75,8.8,16.077536452362,0.967875508682287,1.0517209685154456,0.7824001124158091,0.8628734245337613,2.283268904658504,1.661998102665973,"{""est__alpha"": 8.286427728546842}"
1,0,86,12.6,14.83051957393452,0.967875508682287,1.0517209685154456,0.7824001124158091,0.8628734245337613,2.283268904658504,1.661998102665973,"{""est__alpha"": 8.286427728546842}"
1,0,92,22.9,23.574913259731396,0.967875508682287,1.0517209685154456,0.7824001124158091,0.8628734245337613,2.283268904658504,1.661998102665973,"{""est__alpha"": 8.286427728546842}"
2,0,4,14.3,15.769315741619286,0.9607248816179501,1.172911822658851,0.9201624297416163,0.9143997586962913,1.746236360576171,1.274084271889262,"{""est__alpha"": 10.985411419875572}"
2,0,12,17.6,17.41481704133092,0.9607248816179501,1.172911822658851,0.9201624297416163,0.9143997586962913,1.746236360576171,1.274084271889262,"{""est__alpha"": 10.985411419875572}"
2,0,20,13.0,15.387965463168701,0.9607248816179501,1.172911822658851,0.9201624297416163,0.9143997586962913,1.746236360576171,1.274084271889262,"{""est__alpha"": 10.985411419875572}"
2,0,21,20.2,19.56592577478951,0.9607248816179501,1.172911822658851,0.9201624297416163,0.9143997586962913,1.746236360576171,1.274084271889262,"{""est__alpha"": 10.985411419875572}"
2,0,22,23.4,23.32979138876918,0.9607248816179501,1.172911822658851,0.9201624297416163,0.9143997586962913,1.746236360576171,1.274084271889262,"{""est__alpha"": 10.985411419875572}"
2,0,24,22.6,22.016005541296327,0.9607248816179501,1.172911822658851,0.9201624297416163,0.9143997586962913,1.746236360576171,1.274084271889262,"{""est__alpha"": 10.985411419875572}"
2,0,35,15.0,14.759596396069286,0.9607248816179501,1.172911822658851,0.9201624297416163,0.9143997586962913,1.746236360576171,1.274084271889262,"{""est__alpha"": 10.985411419875572}"
2,0,40,22.8,21.803983566993143,0.9607248816179501,1.172911822658851,0.9201624297416163,0.9143997586962913,1.746236360576171,1.274084271889262,"{""est__alpha"": 10.985411419875572}"
2,0,50,10.3,13.27814052776303,0.9607248816179501,1.172911822658851,0.9201624297416163,0.9143997586962913,1.746236360576171,1.274084271889262,"{""est__alpha"": 10.985411419875572}"
2,0,55,16.0,17.18466962988253,0.9607248816179501,1.172911822658851,0.9201624297416163,0.9143997586962913,1.746236360576171,1.274084271889262,"{""est__alpha"": 10.985411419875572}"
2,0,57,18.8,19.368316370307205,0.9607248816179501,1.172911822658851,0.9201624297416163,0.9143997586962913,1.746236360576171,1.274084271889262,"{""est__alpha"": 10.985411419875572}"
2,0,63,5.9,6.010054569312773,0.9607248816179501,1.172911822658851,0.9201624297416163,0.9143997586962913,1.746236360576171,1.274084271889262,"{""est__alpha"": 10.985411419875572}"
2,0,69,6.6,7.398520361960248,0.9607248816179501,1.172911822658851,0.9201624297416163,0.9143997586962913,1.746236360576171,1.274084271889262,"{""est__alpha"": 10.985411419875572}"
2,0,73,13.8,15.243241204120212,0.9607248816179501,1.172911822658851,0.9201624297416163,0.9143997586962913,1.746236360576171,1.274084271889262,"{""est__alpha"": 10.985411419875572}"
2,0,74,19.5,16.135621406797284,0.9607248816179501,1.172911822658851,0.9201624297416163,0.9143997586962913,1.746236360576171,1.274084271889262,"{""est__alpha"": 10.985411419875572}"
2,0,77,21.1,20.391372897269896,0.9607248816179501,1.172911822658851,0.9201624297416163,0.9143997586962913,1.746236360576171,1.274084271889262,"{""est__alpha"": 10.985411419875572}"
2,0,80,5.3,5.608128073608855,0.9607248816179501,1.172911822658851,0.9201624297416163,0.9143997586962913,1.746236360576171,1.274084271889262,"{""est__alpha"": 10.985411419875572}"
2,0,84,7.7,12.189207395464347,0.9607248816179501,1.172911822658851,0.9201624297416163,0.9143997586962913,1.746236360576171,1.274084271889262,"{""est__alpha"": 10.985411419875572}"
2,0,89,22.7,21.012844157995666,0.9607248816179501,1.172911822658851,0.9201624297416163,0.9143997586962913,1.746236360576171,1.274084271889262,"{""est__alpha"": 10.985411419875572}"
3,0,8,14.8,15.75265109096292,0.9619171533348393,1.144120167430705,0.90027802275448,0.9085637859562714,1.8543734028398582,1.405033916421486,"{""est__alpha"": 14.563484775012444}"
3,0,13,21.3,20.56675106784912,0.9619171533348393,1.144120167430705,0.90027802275448,0.9085637859562714,1.8543734028398582,1.405033916421486,"{""est__alpha"": 14.563484775012444}"
3,0,15,22.6,19.85807077500091,0.9619171533348393,1.144120167430705,0.90027802275448,0.9085637859562714,1.8543734028398582,1.405033916421486,"{""est__alpha"": 14.563484775012444}"
3,0,18,18.1,17.802511797869208,0.9619171533348393,1.144120167430705,0.90027802275448,0.9085637859562714,1.8543734028398582,1.405033916421486,"{""est__alpha"": 14.563484775012444}"
3,0,25,17.0,16.092042667042787,0.9619171533348393,1.144120167430705,0.90027802275448,0.9085637859562714,1.8543734028398582,1.405033916421486,"{""est__alpha"": 14.563484775012444}"
3,0,27,16.5,15.994065286804156,0.9619171533348393,1.144120167430705,0.90027802275448,0.9085637859562714,1.8543734028398582,1.405033916421486,"{""est__alpha"": 14.563484775012444}"
3,0,32,14.0,14.94084766115141,0.9619171533348393,1.144120167430705,0.90027802275448,0.9085637859562714,1.8543734028398582,1.405033916421486,"{""est__alpha"": 14.563484775012444}"
